ref,kind,type,status,receiveddate,closeddate,receivedhow,receivedwhere,location,latitude,longitude
9273682ae4102194a96a4ee349af61a4,Noise Request,Noise complaint,Closed,13/04/2015 03:18:00 PM,13/04/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.381393685476588, -2.3596166803501242)",51.381393685476588,-2.359616680350124
69d34776b8961e322015071c20474e79,Noise Request,Noise complaint,Closed,25/08/2015 09:47:00 AM,10/11/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.391344086734819, -2.3550229686111628)",51.391344086734819,-2.355022968611163
6cc455c7c014adfde7d85559c28fa4a7,Noise Request,Noise complaint,Closed,29/03/2016 09:22:00 AM,31/03/2016 12:00:00 AM,Emergency/Out of Hours,Normal Office Hours,"(51.391914362268338, -2.3552241615106388)",51.391914362268338,-2.355224161510639
e42e95a937f007d5126f2b0a9dc32413,General Request,Accumulations (including refuse & litter,Closed,04/12/2015 02:28:00 PM,05/01/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.389254705418537, -2.3878748525510036)",51.389254705418537,-2.387874852551004
6f682210f0ed376bdf581d2afb2cbf9b,General Request,Accumulations (including refuse & litter,Closed,01/03/2016 11:17:00 AM,23/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.380691205051086, -2.3813628091272157)",51.380691205051086,-2.381362809127216
70fed315fad3b140f84444f6cbeda545,Noise Request,Noise complaint,Closed,02/03/2016 10:31:00 AM,03/03/2016 12:00:00 AM,Emergency/Out of Hours,In office,"(51.404258747649841, -2.4603885724230894)",51.404258747649841,-2.460388572423089
c44908f864fc5d8ea9bb569bb3dd9a2c,General Request,Accumulations (including refuse & litter,Closed,23/03/2015 08:19:00 AM,13/05/2015 12:00:00 AM,Councillor,In office,"(51.37369563739545, -2.3950244940945424)",51.37369563739545,-2.395024494094542
7749cbff6e991e3ba76063141e3d7075,Noise Request,Noise complaint,Closed,08/09/2015 12:33:00 AM,08/09/2015 04:24:00 PM,Telephone,In office,"(51.363097497712424, -2.3614493188504038)",51.363097497712424,-2.361449318850404
262384290c59f931f33cfa55c09f6a0d,General Request,Bonfires,Closed,08/01/2016 03:00:00 PM,08/01/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.386714783043935, -2.3978790266824452)",51.386714783043935,-2.397879026682445
9cf7bda60589df3f99f0d7bce20bc2e0,Noise Request,Noise complaint,Closed,27/04/2015 02:07:00 PM,22/05/2015 12:00:00 AM,,,"(51.369332781447461, -2.3919079560635716)",51.369332781447461,-2.391907956063572
11f25461db4e7a8a23d2c42c49fb399b,Noise Request,Noise complaint,Closed,19/02/2015 08:46:00 AM,16/03/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.391914362268338, -2.3552241615106388)",51.391914362268338,-2.355224161510639
7a0cc9fff8de50951ba3d487011556dc,Noise Request,Noise complaint,Closed,17/11/2015 10:20:00 AM,30/11/2015 12:00:00 AM,Electronic Mail,In office,"(51.379673862635386, -2.360924016578188)",51.379673862635386,-2.360924016578188
72e1343d8c709d622bde9c1d487dea74,Noise Request,Noise complaint,Closed,25/02/2016 04:54:00 PM,21/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.409513119695525, -2.5070559729090673)",51.409513119695525,-2.507055972909067
0bdfc41639a308cf39eba583eae11535,Noise Request,Noise complaint,Closed,16/10/2015 03:47:00 PM,19/10/2015 12:00:00 AM,Telephone,In office,"(51.382498427822171, -2.3564494855202978)",51.382498427822171,-2.356449485520298
8dae274028512ac7e534a835a63606df,Noise Request,Noise complaint,Closed,11/05/2015 10:10:00 AM,04/09/2015 12:00:00 AM,Emergency/Out of Hours,Out of hours service,"(51.282250808011973, -2.4775075655010381)",51.282250808011973,-2.477507565501038
672d1733ac4e4d28df82ecf6af7f5261,Noise Request,Noise complaint,Closed,15/03/2016 11:03:00 AM,21/04/2016 12:00:00 AM,Councillor,In office,"(51.303699707370747, -2.4973350846432649)",51.303699707370747,-2.497335084643265
75928acabf5ee73825497de77c853c77,Noise Request,,Closed,22/03/2016 07:37:00 PM,10/05/2016 12:00:00 AM,Electronic Mail,Out of hours service,"(51.296415988423206, -2.4515133945839085)",51.296415988423206,-2.451513394583908
b5056a9ad8485da9cf21ce94d9706c0b,Noise Request,Noise complaint,Closed,12/08/2015 10:10:00 PM,14/09/2015 12:00:00 AM,Emergency/Out of Hours,In office,"(51.383655453808323, -2.3767316306579866)",51.383655453808323,-2.376731630657987
7d32d10a5710c9f0992bb45fba99db93,Noise Request,Noise complaint,Closed,16/02/2015 09:26:00 AM,17/03/2015 12:00:00 AM,Telephone,,"(51.383341286418514, -2.3662662897559366)",51.383341286418514,-2.366266289755937
7706e69a732bc9784ba4d9dc054d0ef1,General Request,Drainage Complaint,Closed,16/03/2016 01:50:00 PM,16/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.375989427409387, -2.3842477216245492)",51.375989427409387,-2.384247721624549
65e60bee6a7d547ef3a4a27fef301c4d,Noise Request,Noise complaint,Closed,02/07/2015 11:40:00 AM,24/07/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.410414076174924, -2.4956150350199073)",51.410414076174924,-2.495615035019907
5af60aa0d741950b7c5a93de7e7510df,Noise Request,Noise complaint,Closed,19/02/2016 02:20:00 PM,14/03/2016 12:00:00 AM,Telephone,In office,"(51.313192531080645, -2.4199632385435441)",51.313192531080645,-2.419963238543544
14997df4166ca0297dcfc462bbfd8909,Noise Request,Noise complaint,Closed,14/09/2015 09:07:00 AM,07/10/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.371324146294263, -2.3853343096021367)",51.371324146294263,-2.385334309602137
6926740c9d9034fac8ac54c650a94408,General Request,Rat Complaint,Closed,04/09/2015 01:20:00 PM,09/09/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.408638931466996, -2.5038078464143725)",51.408638931466996,-2.503807846414372
a4dd7698b5c88a085cfc712f645010f6,Noise Request,Noise complaint,Closed,30/03/2015 11:13:00 AM,01/07/2015 12:00:00 AM,Telephone,,"(51.378956645255037, -2.3706996572700079)",51.378956645255037,-2.370699657270008
78b8113b08a216557a22f5aefc248921,Noise Request,Noise complaint,Closed,22/09/2015 08:54:00 AM,26/10/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.386674230869154, -2.3658521832399284)",51.386674230869154,-2.365852183239928
9cf2376713f030c7f1da8a68d703e5c5,Noise Request,Noise complaint,Closed,25/03/2015 03:13:00 PM,15/04/2015 12:00:00 AM,Telephone,In office,"(51.413495177465279, -2.5113345662118833)",51.413495177465279,-2.511334566211883
e2b21594295c1f63f058f8e8e22a19db,General Request,Bonfires,Closed,17/06/2015 12:47:00 PM,11/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.30343499327109, -2.4591732148980556)",51.30343499327109,-2.459173214898056
32d9bba17b343c070160de0665635fb2,Noise Request,Noise complaint,Closed,23/06/2015 10:37:00 PM,02/07/2015 12:00:00 AM,Telephone,Out of hours service,"(51.388569818633556, -2.3675937019826292)",51.388569818633556,-2.367593701982629
5b4d1ce6f5fc4d8c344fcf205f7f25ba,Noise Request,Noise complaint,Closed,13/02/2016 03:31:00 AM,14/03/2016 12:00:00 AM,Electronic Mail,Out of hours service,"(51.399503568121474, -2.3443780774717329)",51.399503568121474,-2.344378077471733
caab425d13910aff6d3734ac91ce231e,Noise Request,Noise complaint,Closed,14/01/2016 02:44:00 PM,15/01/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.382329707486093, -2.3599139453775058)",51.382329707486093,-2.359913945377506
3e635e613c817ab95e5379faa0a17769,Noise Request,Noise complaint,Closed,12/08/2015 01:35:00 PM,10/09/2015 12:00:00 AM,,In office,"(51.383122382758806, -2.3943410336660755)",51.383122382758806,-2.394341033666076
5bfa17cbd01cb619c5c5afdb60e5193a,Noise Request,Noise complaint,Closed,22/02/2016 03:11:00 PM,23/03/2016 12:00:00 AM,Neighbour,In office,"(51.378387784765749, -2.3896187258465162)",51.378387784765749,-2.389618725846516
65cc9ed1f969a8639b3576601908a1d0,Noise Request,Noise complaint,Closed,26/03/2015 05:52:00 PM,20/04/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.382097975320541, -2.3738747632689923)",51.382097975320541,-2.373874763268992
665bb4cae0ade9f4204fbadc514133ea,Noise Request,Noise complaint,Closed,22/02/2016 11:12:00 AM,18/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.362197605582715, -2.3586021069319441)",51.362197605582715,-2.358602106931944
85f41dbba86e2313c8f3112900da09cf,General Request,Rat Complaint,Closed,16/12/2015 04:13:00 PM,29/12/2015 12:00:00 AM,Telephone,In office,"(51.38091240805133, -2.3679835953305197)",51.38091240805133,-2.36798359533052
77277b9cdf3cd8e2e4f42b3cc9c7f282,Noise Request,Noise complaint,Closed,29/03/2016 04:28:00 PM,20/04/2016 12:00:00 AM,Telephone,,"(51.399928745928705, -2.3921129237375554)",51.399928745928705,-2.392112923737555
784ca2e3fb67aca469f9879faa4b651d,General Request,Accumulations (including refuse & litter,Closed,22/03/2016 03:42:00 PM,26/04/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.380843507577183, -2.360747735185063)",51.380843507577183,-2.360747735185063
1b9aaf20c752f1b222274d92c39d8623,Noise Request,Noise complaint,Closed,29/04/2015 09:26:00 AM,29/04/2015 12:00:00 AM,Council Connect,In office,"(51.38113103703968, -2.3590467886118884)",51.38113103703968,-2.359046788611888
9257c8b4cd761a21d3ae7d2ec1c1f772,Noise Request,Noise complaint,Closed,01/12/2015 04:44:00 PM,11/01/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.399928745928705, -2.3921129237375554)",51.399928745928705,-2.392112923737555
00b44149a0184f5e8578b43d673d867e,General Request,Bonfires,Closed,30/03/2015 11:26:00 AM,15/04/2015 12:00:00 AM,Telephone,In office,"(51.330426975792541, -2.5387370481504297)",51.330426975792541,-2.53873704815043
1ffc81866114bdde4090abf6431d3ad1,General Request,Accumulations (including refuse & litter,Closed,10/02/2016 03:15:00 PM,15/02/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.288906935913751, -2.4943079117131539)",51.288906935913751,-2.494307911713154
0b18ddbbac1cedec0e595457668413ef,Noise Request,Noise complaint,Closed,09/02/2016 04:09:00 PM,07/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.407019821913849, -2.5071973075286378)",51.407019821913849,-2.507197307528638
70df33a4cdcc2d513fbe1bcaf2e2f04c,General Request,Nuisance (excluding noise & pollution),Closed,28/08/2015 01:38:00 PM,01/09/2015 02:20:00 PM,Electronic Mail,Normal Office Hours,"(51.386561269926176, -2.3625723584120468)",51.386561269926176,-2.362572358412047
6e29bd425ad1c62bf4ddcb643ac5635d,Noise Request,Noise complaint,Closed,16/09/2015 12:55:00 PM,18/09/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.381604892259482, -2.3599205040002675)",51.381604892259482,-2.359920504000268
6664c934046aabac5df73ec72f2193b4,General Request,Drainage Complaint,Resolution Target Passed,15/01/2016 10:36:00 AM,,Electronic Mail,In office,"(51.39689440382265, -2.5105003971237561)",51.39689440382265,-2.510500397123756
902c6e5ad21db3ef96d55dc86ad8ab14,Noise Request,Noise complaint,Closed,14/10/2015 02:32:00 PM,14/10/2015 12:00:00 AM,Telephone,In office,"(51.381393685476588, -2.3596166803501242)",51.381393685476588,-2.359616680350124
81a752129783644837eaa70d6cf8e74a,Noise Request,Noise complaint,Closed,23/02/2016 12:14:00 PM,03/03/2016 12:00:00 AM,Telephone,In office,"(51.380912315905697, -2.3589196568389235)",51.380912315905697,-2.358919656838924
167d09cea09541551718db92a580dfb5,General Request,Drainage Complaint,Closed,17/08/2015 05:11:00 PM,27/08/2015 12:00:00 AM,Telephone,Out of hours service,"(51.382701012906303, -2.4052304331435059)",51.382701012906303,-2.405230433143506
89fbbbab0912817292bd05c042ec0b05,Noise Request,Noise complaint,Resolution Target Passed,01/10/2015 04:18:00 PM,,Neighbour,In office,"(51.401453873746114, -2.434058827894594)",51.401453873746114,-2.434058827894594
98c1dc1c9095c1438d9c43369a8f9003,Noise Request,Noise complaint,Closed,05/06/2015 09:42:00 AM,05/02/2016 12:00:00 AM,Telephone,In office,"(51.386252990351508, -2.3657582851804437)",51.386252990351508,-2.365758285180444
876179aa3f20d51bcd91c796b956f661,Noise Request,Noise complaint,Closed,06/10/2015 01:54:00 AM,26/11/2015 12:00:00 AM,Emergency/Out of Hours,In office,"(51.380416032009038, -2.4053866420226409)",51.380416032009038,-2.405386642022641
359225630dcf00572f436c29f20af0ee,Noise Request,Noise complaint,Closed,12/08/2015 01:57:00 PM,14/09/2015 12:00:00 AM,,In office,"(51.37117589206764, -2.3798562920471102)",51.37117589206764,-2.37985629204711
9317d850202ddcf11512d10335afd812,Noise Request,Noise complaint,Closed,28/05/2015 11:24:00 AM,22/06/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.381989062918365, -2.3637790545211348)",51.381989062918365,-2.363779054521135
c3c4e3b4b10b3629b06f08b3249a9d3e,General Request,Odour/Fumes,Closed,27/03/2015 10:37:00 AM,27/03/2015 12:00:00 AM,Telephone,,"(51.288557249523031, -2.4583078721516842)",51.288557249523031,-2.458307872151684
ff27c48ddddca90f39d3c3951c9ca565,Noise Request,Noise complaint,Closed,20/05/2015 12:07:00 PM,02/07/2015 12:00:00 AM,Electronic Mail,In office,"(51.383787856760328, -2.3600305351053272)",51.383787856760328,-2.360030535105327
1dd1c033f52d6c5d247d66d79127ec05,Noise Request,Noise complaint,Closed,10/08/2015 05:03:00 PM,07/09/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.37869821440043, -2.4047491966721655)",51.37869821440043,-2.404749196672166
9e2c2ebc7be4dcf29dd2612de228fcf8,General Request,Odour/Fumes,Closed,15/01/2016 10:02:00 AM,29/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.377944225332897, -2.3583161441289304)",51.377944225332897,-2.35831614412893
827d5af580b444b37e40911cb4d27bd5,General Request,Accumulations (including refuse & litter,Closed,17/02/2016 09:41:00 AM,25/04/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.386574548524635, -2.39942905884336)",51.386574548524635,-2.39942905884336
d85a6044d000966afbf9a0b8e6a376e7,Noise Request,Noise complaint,Closed,08/10/2015 08:58:00 AM,16/11/2015 12:00:00 AM,Telephone,In office,"(51.375987856566525, -2.385201571518623)",51.375987856566525,-2.385201571518623
fd181271d9d224cd40dd5de9ce7ea6bf,General Request,Accumulations (including refuse & litter,Closed,01/06/2015 10:52:00 PM,02/07/2015 12:00:00 AM,Electronic Mail,Out of hours service,"(51.296415988423206, -2.4515133945839085)",51.296415988423206,-2.451513394583908
8cdd12faf951e58a0201f7b144c30813,Noise Request,Noise complaint,Closed,20/03/2015 09:57:00 AM,20/03/2015 12:00:00 AM,Electronic Mail,,"(51.292005960265605, -2.4473242515926201)",51.292005960265605,-2.44732425159262
3df982748be79c7b18b6c972d110e952,Noise Request,Noise complaint,Closed,03/09/2015 11:24:00 AM,25/09/2015 02:45:00 PM,Emergency/Out of Hours,Normal Office Hours,"(51.379452303886374, -2.3776257968065724)",51.379452303886374,-2.377625796806572
2bd58304294957eee405232e3b28cef3,Noise Request,Noise complaint,Closed,15/06/2015 08:05:00 AM,15/06/2015 12:00:00 AM,Emergency/Out of Hours,,"(51.284284407389599, -2.4901453749863176)",51.284284407389599,-2.490145374986318
94ff6a5183f39f44e7fa28c9dd7065af,General Request,Accumulations (including refuse & litter,Closed,13/07/2015 04:53:00 PM,08/09/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.379811346626369, -2.4016990527569324)",51.379811346626369,-2.401699052756932
9feaf5a34ea1415174fc2d07d03df2fb,General Request,Bonfires,Closed,11/02/2016 09:18:00 AM,07/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.399226564423401, -2.3702143539163383)",51.399226564423401,-2.370214353916338
fc11e2cb2c54b705c070b1f5d4a5bc0d,Noise Request,Noise complaint,Closed,28/07/2015 10:00:00 AM,11/09/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.287331276429214, -2.4581395354006332)",51.287331276429214,-2.458139535400633
845d98289ac2a8f7a479eec33188ccd6,Noise Request,Noise complaint,Closed,09/11/2015 08:55:00 AM,29/12/2015 12:00:00 AM,Noise Mobile App,In office,"(51.385721399927419, -2.3525253721693433)",51.385721399927419,-2.352525372169343
8861a557de83d738512d10c67a5590f4,General Request,Accumulations (including refuse & litter,Closed,06/07/2015 08:58:00 AM,14/10/2015 12:00:00 AM,Electronic Mail,,"(51.307575360859509, -2.5003768358077032)",51.307575360859509,-2.500376835807703
a511628ebbfb5f4fe43381a4af8242ff,General Request,Accumulations (including refuse & litter,Closed,18/11/2015 03:42:00 PM,15/12/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.286368384682454, -2.4690024999873219)",51.286368384682454,-2.469002499987322
a4493d06f43ffc032aae6d149479a2f1,General Request,Light pollution,Closed,18/02/2016 04:21:00 PM,31/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.397071318302899, -2.3477634809749914)",51.397071318302899,-2.347763480974991
a4b9c4722b22efd26f6c8d0c6244f461,Noise Request,Noise complaint,Closed,09/11/2015 10:30:00 AM,02/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.380799179657949, -2.3587833141131198)",51.380799179657949,-2.35878331411312
fea6ef28fd32b48406349d619eb2c8ed,Noise Request,Noise complaint,Closed,12/05/2015 02:44:00 PM,02/06/2015 12:00:00 AM,,In office,"(51.29641413587003, -2.4418409916905151)",51.29641413587003,-2.441840991690515
4bd0f6a759a477f8089d479feb8c46a6,General Request,Odour/Fumes,Closed,02/09/2015 10:01:00 AM,22/09/2015 12:00:00 AM,Emergency/Out of Hours,Out of hours service,"(51.372496890935196, -2.3800021658738357)",51.372496890935196,-2.380002165873836
7a1fc5df0a9612980cf8955cd81a4935,Noise Request,Noise complaint,Closed,14/09/2015 10:52:00 AM,07/10/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.314459675614444, -2.4167180119089182)",51.314459675614444,-2.416718011908918
70bf804280f3aef6d832be1b3587c063,Noise Request,Noise complaint,Closed,09/03/2015 07:58:00 AM,01/04/2015 12:00:00 AM,Telephone,Out of hours service,"(51.382606299628137, -2.4020557476621218)",51.382606299628137,-2.402055747662122
be86aa8a034b855fccc76b90661d969e,General Request,Accumulations (including refuse & litter,Closed,16/02/2016 03:05:00 PM,23/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.401784019879564, -2.458409527500879)",51.401784019879564,-2.458409527500879
d4b48bb77ff2dc5e0e2187138028f62e,Noise Request,,Closed,22/02/2016 10:48:00 AM,15/03/2016 12:00:00 AM,Electronic Mail,In office,"(51.383194897829576, -2.355861107737041)",51.383194897829576,-2.355861107737041
948eaacb9d697bfaf448ed333a251b33,General Request,Accumulations (including refuse & litter,Closed,31/03/2015 03:37:00 PM,15/04/2015 12:00:00 AM,,In office,"(51.399226564423401, -2.3702143539163383)",51.399226564423401,-2.370214353916338
e45c1016d039f5219058d6b3814e6af4,Noise Request,Noise complaint,Closed,22/02/2016 11:24:00 AM,16/03/2016 12:00:00 AM,Emergency/Out of Hours,In office,"(51.392691009542744, -2.3504651823979694)",51.392691009542744,-2.350465182397969
0a48417221aa4a883efc7ee8e4bb55f0,Noise Request,Noise complaint,Closed,21/01/2016 10:30:00 PM,18/02/2016 12:00:00 AM,Telephone,Out of hours service,"(51.394547736066805, -2.3453431706098287)",51.394547736066805,-2.345343170609829
29161c43f7330ad0a9ef062033dcc0ef,Noise Request,Noise complaint,Closed,08/05/2015 01:57:00 PM,05/06/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.386416096037046, -2.3612505546458133)",51.386416096037046,-2.361250554645813
de0209fdfd6e8a530bf7d7061977c815,General Request,Accumulations (including refuse & litter,Resolution Target Passed,08/01/2016 03:11:00 PM,,Electronic Mail,Normal Office Hours,"(51.371970009700021, -2.3841281260752072)",51.371970009700021,-2.384128126075207
44b6095d62081fc3026a5a032e5d255e,Noise Request,Noise complaint,Closed,20/05/2015 12:03:00 PM,02/07/2015 12:00:00 AM,Electronic Mail,In office,"(51.383931660928774, -2.3615191682696111)",51.383931660928774,-2.361519168269611
e6c159453dfc616e0f1d665f6bf2af09,Noise Request,Noise complaint,Closed,23/07/2015 01:32:00 PM,23/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.381604892259482, -2.3599205040002675)",51.381604892259482,-2.359920504000268
6b6be2038f69ec0d2a94588529ba2b8f,Noise Request,Noise complaint,Closed,13/05/2015 04:16:00 PM,09/06/2015 12:00:00 AM,Officer/Member of staff,Normal Office Hours,"(51.354969831729107, -2.3760099558562335)",51.354969831729107,-2.376009955856234
e766951f7d0b466092fc9f3312e173b6,Noise Request,Noise complaint,Closed,19/02/2016 01:39:00 PM,23/03/2016 12:00:00 AM,Telephone,In office,"(51.381032101155519, -2.3880385165640812)",51.381032101155519,-2.388038516564081
f0aae8821beb910d2feb50250f8f0f29,Noise Request,Noise complaint,Closed,18/02/2016 03:15:00 PM,15/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.380658950880409, -2.3855113153316991)",51.380658950880409,-2.385511315331699
f17bdb6de0cc9df049576148533e6da6,Noise Request,Noise complaint,Closed,23/02/2016 03:04:00 PM,01/03/2016 12:00:00 AM,Electronic Mail,In office,"(51.380251417435574, -2.3630119800759695)",51.380251417435574,-2.36301198007597
7b3d680ffa005d319867b583d984b81f,Noise Request,Noise complaint,Under Investigation,02/03/2016 01:33:00 PM,,Electronic Mail,In office,"(51.387037229610911, -2.3600482093719153)",51.387037229610911,-2.360048209371915
e133c41454998375447101439a629de0,General Request,Bonfires,Closed,14/07/2015 02:28:00 PM,14/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.37038135263699, -2.398572852061295)",51.37038135263699,-2.398572852061295
d8cb82d26bfd4000bba5f3add0171bc0,Noise Request,Noise complaint,Closed,08/05/2015 10:02:00 AM,29/07/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.296415988423206, -2.4515133945839085)",51.296415988423206,-2.451513394583908
ad7cbc516f73a3a13ac6ed407b5060f7,General Request,Odour/Fumes,Closed,17/03/2015 03:03:00 PM,15/04/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.39062150002902, -2.3255358443195453)",51.39062150002902,-2.325535844319545
88dab2feaadb2fb763dfc151dea59896,Noise Request,Noise complaint,Closed,13/10/2015 09:58:00 AM,06/11/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.407019821913849, -2.5071973075286378)",51.407019821913849,-2.507197307528638
fbb83023a8f71bc9dc65aa4884d54640,Noise Request,Noise complaint,Closed,17/06/2015 03:30:00 PM,10/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.399226564423401, -2.3702143539163383)",51.399226564423401,-2.370214353916338
96b1d5ef0d076240271b390a570941da,Noise Request,Noise complaint,Closed,18/05/2015 09:40:00 AM,09/06/2015 12:00:00 AM,Electronic Mail,Out of hours service,"(51.299886836943521, -2.4556133456027807)",51.299886836943521,-2.455613345602781
3149b0563da93aaa35533fe39877a486,Noise Request,Noise complaint,Closed,16/05/2015 11:05:00 PM,07/07/2015 12:00:00 AM,Telephone,Out of hours service,"(51.382701012906303, -2.4052304331435059)",51.382701012906303,-2.405230433143506
d5b82f579559e8aa79a54f7507a3314c,General Request,Accumulations (including refuse & litter,Closed,16/10/2015 09:07:00 AM,03/11/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.330426975792541, -2.5387370481504297)",51.330426975792541,-2.53873704815043
082e59606bfc9dcbfc35f9b0afe81c28,Noise Request,Noise complaint,Closed,28/07/2015 02:13:00 PM,24/08/2015 12:00:00 AM,,Normal Office Hours,"(51.311258856327299, -2.427628035140148)",51.311258856327299,-2.427628035140148
2b164b706b7d2c08097366dda6c21bc6,General Request,Odour/Fumes,Closed,07/04/2015 05:11:00 PM,05/05/2015 12:00:00 AM,Referral - DOH     (PH only),Normal Office Hours,"(51.349458426419986, -2.3926969872682244)",51.349458426419986,-2.392696987268224
7c3a04c8f39cd75b355c61f20262a528,General Request,Accumulations (including refuse & litter,Closed,22/03/2016 02:49:00 PM,29/04/2016 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.3845188083056, -2.3764344937571944)",51.3845188083056,-2.376434493757194
7c55e6ca5d052acd1c79730c261b29c3,Noise Request,Noise complaint,Closed,29/02/2016 10:23:00 AM,30/03/2016 12:00:00 AM,Electronic Mail,In office,"(51.295944027676242, -2.4414027303041865)",51.295944027676242,-2.441402730304186
19ded6f7e8fc939fdeb3219a4a9b8ad6,Noise Request,Noise complaint,Closed,26/09/2015 12:04:00 AM,07/10/2015 12:00:00 AM,Telephone,In office,"(51.382569288873562, -2.3613448925766423)",51.382569288873562,-2.361344892576642
9e0986e1e3d2e4043a5687bf4ae65553,Noise Request,Noise complaint,Closed,17/03/2015 11:23:00 AM,15/04/2015 12:00:00 AM,Telephone,In office,"(51.284190624660177, -2.4491416480279065)",51.284190624660177,-2.449141648027906
7e3af37577f11f2286d940a1a8cced85,General Request,General (non-noise) complaint,Response Target Passed,22/03/2016 02:24:00 PM,,Telephone,Normal Office Hours,"(51.389145608736001, -2.3760908850252127)",51.389145608736001,-2.376090885025213
d9abe169d1c5f2d77ec3e8f87f802aee,Noise Request,Noise complaint,Closed,23/07/2015 12:23:00 PM,19/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.363097497712424, -2.3614493188504038)",51.363097497712424,-2.361449318850404
fa4c0825d86d0aeff61504f3d599023d,Noise Request,Noise complaint,Closed,02/10/2015 12:38:00 PM,28/10/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.364408748024736, -2.3885634947115877)",51.364408748024736,-2.388563494711588
aa67d78eb9de8d540e9db33dbe2da981,General Request,Bonfires,Closed,25/06/2015 04:11:00 PM,02/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.330426975792541, -2.5387370481504297)",51.330426975792541,-2.53873704815043
b8d258830ef9c6e74c4e77d8cefc08eb,Noise Request,Noise complaint,Closed,05/08/2015 03:37:00 PM,05/08/2015 12:00:00 AM,,,"(51.380912315905697, -2.3589196568389235)",51.380912315905697,-2.358919656838924
6dcfc14284058b0cdf47c881b499974d,Noise Request,Noise complaint,Closed,10/05/2015 12:15:00 PM,25/06/2015 12:00:00 AM,Electronic Mail,Out of hours service,"(51.386714783043935, -2.3978790266824452)",51.386714783043935,-2.397879026682445
87d7da76c1aed852065d1eb8350b22a0,Noise Request,Noise complaint,Closed,29/02/2016 10:37:00 AM,24/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.363959928519861, -2.3706704345196243)",51.363959928519861,-2.370670434519624
8c6393f05d62a38399d2ee121bd1554e,Noise Request,Noise complaint,Closed,03/03/2016 09:01:00 AM,23/03/2016 12:00:00 AM,Letter,Out of hours service,"(51.38069159822566, -2.3866433450132947)",51.38069159822566,-2.386643345013295
0eaf6f13febf8ed80b8aee86b03a7f18,Noise Request,Noise complaint,Closed,22/08/2015 08:17:00 PM,22/09/2015 12:27:00 PM,Telephone,In office,"(51.386674230869154, -2.3658521832399284)",51.386674230869154,-2.365852183239928
c09c01cbd6f2b3afc9c16b50e70a7c4c,Noise Request,Noise complaint,Closed,11/05/2015 09:36:00 AM,18/06/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.35354991778852, -2.3827893672834755)",51.35354991778852,-2.382789367283476
